--------- beginning of main
04-06 04:30:38.834 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:38.839 15552 15552 D BLE     : Found: OBDII (5A:C8:04:05:8B:59)
04-06 04:30:38.857 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:38.884 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:38.910 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:38.961 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:38.998 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.096 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.111 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.166 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.193 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.215 15552 15552 D BLE     : Found: Bosch GLM50C x5747 (00:13:43:9B:E6:C4)
04-06 04:30:39.247 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.270 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.304 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.410 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.487 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.500 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.502 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.530 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.568 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.616 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.712 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.716 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.718 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.752 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.782 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.819 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.822 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.857 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:39.935 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:39.999 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.033 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:40.043 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.070 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.099 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.127 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.135 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:40.279 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:40.284 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.308 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.327 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.332 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.349 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.352 15552 15552 D BLE     : Found: OBDII (5A:C8:04:05:8B:59)
04-06 04:30:40.381 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.384 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:40.432 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.437 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.449 15552 15552 D BLE     : Found: [TV] Samsung Q60 Series (55) (D0:03:DF:8E:81:83)
04-06 04:30:40.453 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.479 15552 15552 D BLE     : Found: Unknown (63:7A:C3:79:20:EC)
04-06 04:30:40.482 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:40.540 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.577 15552 15552 D BLE     : Found: [TV] Samsung Q60 Series (55) (D0:03:DF:8E:81:83)
04-06 04:30:40.581 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.607 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.612 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:40.643 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.650 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.676 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.716 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:40.751 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.755 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.824 15552 15552 D BLE     : Found: Bosch GLM50C x5747 (00:13:43:9B:E6:C4)
04-06 04:30:40.827 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:40.937 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.940 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:40.951 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:40.990 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.045 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.055 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.058 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.080 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.143 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:41.190 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.208 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.236 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.270 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.315 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.341 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.365 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:41.370 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.375 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.386 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.481 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:41.483 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.486 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.510 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.577 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:41.583 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.605 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.624 15552 15552 D BLE     : Found: Bosch GLM50C x5747 (00:13:43:9B:E6:C4)
04-06 04:30:41.631 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.667 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.708 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.755 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.783 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.790 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.798 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.822 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:41.832 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.855 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.874 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.893 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.896 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.918 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:41.923 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.954 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:41.970 15552 15552 D BLE     : Found: [TV] Samsung Q60 Series (55) (D0:03:DF:8E:81:83)
04-06 04:30:42.006 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.024 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:42.027 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.057 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.079 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.103 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.106 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.132 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:42.183 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.206 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.209 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.228 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.233 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:42.245 15552 15552 D BLE     : Found: Unknown (63:7A:C3:79:20:EC)
04-06 04:30:42.249 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.286 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.318 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.322 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.324 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.341 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:42.347 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.399 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.403 15552 15552 D BLE     : Found: Unknown (78:BD:BC:02:4E:67)
04-06 04:30:42.410 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.415 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.446 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.451 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:42.480 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.498 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.521 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.546 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.548 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:42.566 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.598 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.666 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:42.671 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.696 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.717 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.732 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.737 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.776 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:42.779 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.834 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.839 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.852 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.868 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:42.909 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.947 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:42.950 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.003 15552 15552 D BLE     : Found: Unknown (78:BD:BC:02:4E:67)
04-06 04:30:43.038 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.051 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.076 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:43.117 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.159 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.161 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.184 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:43.187 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.234 15552 15552 D BLE     : Found: Bosch GLM50C x5747 (00:13:43:9B:E6:C4)
04-06 04:30:43.271 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.278 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.283 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:43.294 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.305 15552 15552 D BLE     : Found: Unknown (78:BD:BC:02:4E:67)
04-06 04:30:43.322 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.345 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.376 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.381 15552 15552 D BLE     : Found: OBDII (5A:C8:04:05:8B:59)
04-06 04:30:43.392 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:43.416 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.467 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.498 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:43.609 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:43.612 15552 15552 D BLE     : Found: Unknown (78:BD:BC:02:4E:67)
04-06 04:30:43.615 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.672 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.703 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.707 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:43.713 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.752 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.769 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.787 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.849 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.853 15552 15552 D BLE     : Found: [TV] Samsung Q60 Series (55) (D0:03:DF:8E:81:83)
04-06 04:30:43.882 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.909 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.912 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:43.918 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.947 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:43.972 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.040 15552 15552 D BLE     : Found: Bosch GLM50C x5747 (00:13:43:9B:E6:C4)
04-06 04:30:44.042 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.072 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.099 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.120 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.124 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.127 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:44.160 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.206 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.214 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.240 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.287 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.314 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.318 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.329 15552 15552 D BLE     : Found: Unknown (63:7A:C3:79:20:EC)
04-06 04:30:44.337 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.351 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:44.374 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.407 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.419 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.430 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.451 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:44.540 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.549 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.552 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:44.586 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.609 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.612 15552 15552 D BLE     : Found: [TV] Samsung Q60 Series (55) (D0:03:DF:8E:81:83)
04-06 04:30:44.654 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:44.689 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.751 15552 15552 D BLE     : Found: [TV] Samsung Q60 Series (55) (D0:03:DF:8E:81:83)
04-06 04:30:44.754 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.760 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:44.810 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.840 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.848 15552 15552 D BLE     : Found: Bosch GLM50C x5747 (00:13:43:9B:E6:C4)
04-06 04:30:44.918 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.969 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:44.971 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:45.044 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.079 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.081 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:45.098 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.124 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.155 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.175 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.180 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.187 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:45.204 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.255 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.259 15552 15552 D BLE     : Found: Unknown (63:7A:C3:79:20:EC)
04-06 04:30:45.275 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.281 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.304 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:45.332 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.375 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.392 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.397 15552 15552 D BLE     : Found: OBDII (5A:C8:04:05:8B:59)
04-06 04:30:45.399 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:45.411 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.471 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.499 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.505 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:45.517 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.577 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.598 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.604 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
04-06 04:30:45.619 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.651 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.654 15552 15552 D BLE     : Found: Bosch GLM50C x5747 (00:13:43:9B:E6:C4)
04-06 04:30:45.676 15552 15552 D BLE     : Found: BTM0129684 (30:AF:7E:BE:89:C3)
04-06 04:30:45.734 15552 15552 D BLE     : Found: Unknown (34:24:9F:2D:0C:08)
