04-06 03:48:58.439 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=1, address=77:A1:C6:A0:8E:8A, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-100, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.448 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-89, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.474 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=0, address=D0:03:DF:8E:81:83, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-94, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.477 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-89, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.490 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=1, address=09:08:4A:47:6D:E9, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-50, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.502 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-89, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.530 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-89, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.540 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-89, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.552 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-89, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.572 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-90, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.599 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-89, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.606 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=1, address=09:08:4A:47:6D:E9, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-53, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.616 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-83, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.639 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-84, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.644 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-85, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.664 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=1, address=7C:BE:AE:D2:C6:68, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-96, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.667 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-84, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.696 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-84, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.708 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=1, address=09:08:4A:47:6D:E9, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-49, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.719 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-90, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.732 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=1, address=60:EA:6C:06:08:DF, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-96, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.749 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-89, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.775 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x1b, addressType=0, address=30:AF:7E:BE:89:C3, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-89, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.780 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=1, address=64:8B:1D:EF:82:38, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-102, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
04-06 03:48:58.787 32035 32093 V BtGatt.ScanHelper: onScanResult() - eventType=0x10, addressType=0, address=D0:03:DF:8E:81:83, primaryPhy=1, secondaryPhy=0, advertisingSid=0xff, txPower=127, rssi=-96, periodicAdvInt=0x0, originalAddress=00:00:00:00:00:00
